22.4	-0.00135984	-0.00199699	-0.00161666	-0.0035797	0.1	1.99398e-06	6.40713e-06	1341799
22.5	-0.00151407	-0.00108095	-0.00191633	-0.00239528	0.1	5.84227e-07	2.86869e-06	1351907
22.6	-0.00157558	-0.000151402	-0.00209327	-0.00113751	0.1	1.14614e-08	6.4697e-07	1354961
22.7	-0.00154567	0.000738892	-0.00214387	0.000119381	0.1	2.72981e-07	7.12591e-09	1368407
22.8	-0.00143071	0.00154208	-0.00207178	0.00130505	0.1	1.189e-06	8.51572e-07	1371634
22.9	-0.00124152	0.00221764	-0.00188734	0.00235672	0.1	2.45896e-06	2.77707e-06	1374526
23	-0.000992495	0.00273428	-0.00160665	0.00322238	0.1	3.73815e-06	5.19187e-06	1385282
23.1	-0.000700664	0.00307123	-0.00125038	0.00386308	0.1	4.71623e-06	7.46171e-06	1388343
23.2	-0.000384572	0.00321884	-0.000842361	0.00425449	0.1	5.18048e-06	9.05035e-06	1397633
23.3	-6.31698e-05	0.00317857	-0.000408111	0.00438748	0.1	5.05165e-06	9.625e-06	1401769
23.4	0.000245266	0.00296232	2.67003e-05	0.00426788	0.1	4.38766e-06	9.10738e-06	1409124
23.5	0.000524124	0.00259123	0.000437687	0.00391534	0.1	3.35724e-06	7.66496e-06	1418661
23.6	0.000759303	0.00209406	0.000803051	0.00336159	0.1	2.19253e-06	5.65016e-06	1421686
23.7	0.000939872	0.00150511	0.00110467	0.00264798	0.1	1.13268e-06	3.5059e-06	1432146
23.8	0.00105852	0.000862099	0.00132892	0.00182268	0.1	3.71607e-07	1.66109e-06	1438044
23.9	0.00111178	0.000203816	0.00146721	0.000937673	0.1	2.07705e-08	4.39615e-07	1448012
24	0.00110003	-0.000432079	0.00151622	4.55843e-05	0.1	9.33462e-08	1.03897e-09	1453346
24.1	0.00102727	-0.00101112	0.00147778	-0.000803247	0.1	5.11178e-07	3.22603e-07	1456317
24.2	0.000900698	-0.00150378	0.00135853	-0.00156349	0.1	1.13068e-06	1.22226e-06	1460335
24.3	0.000730173	-0.00188691	0.00116931	-0.00219712	0.1	1.78021e-06	2.41367e-06	1469705
24.4	0.000527504	-0.00214467	0.000924307	-0.00267514	0.1	2.2998e-06	3.57818e-06	1472675
24.5	0.000305694	-0.00226905	0.000640109	-0.00297876	0.1	2.5743e-06	4.4365e-06	1484604
24.6	7.81511e-05	-0.00225995	0.000334649	-0.00309993	0.1	2.55369e-06	4.80478e-06	1487586
24.7	-0.000142084	-0.00212472	2.61295e-05	-0.00304124	0.1	2.25722e-06	4.62456e-06	1497239
24.8	-0.000343052	-0.00187742	-0.00026801	-0.0028152	0.1	1.76236e-06	3.96267e-06	1503290
24.9	-0.000514482	-0.00153766	-0.000532032	-0.00244307	0.1	1.18219e-06	2.9843e-06	1507090
25	-0.000648291	-0.00112921	-0.000752694	-0.00195321	0.1	6.37554e-07	1.90751e-06	1516934
25.1	-0.000738913	-0.000678478	-0.000919862	-0.00137909	0.1	2.30166e-07	9.50942e-07	1519994
25.2	-0.000783492	-0.00021289	-0.00102692	-0.000757202	0.1	2.26611e-08	2.86677e-07	1523058
25.3	-0.000781893	0.000240714	-0.00107095	-0.000124836	0.1	2.89716e-08	7.79198e-09	1534572
25.4	-0.000736579	0.000657541	-0.00105274	0.000482049	0.1	2.1618e-07	1.16186e-07	1540652
25.5	-0.000652331	0.00101613	-0.000976489	0.00103077	0.1	5.1626e-07	5.31241e-07	1547014
25.6	-0.000535869	0.00129939	-0.000849457	0.00149357	0.1	8.44201e-07	1.11537e-06	1555156
25.7	-0.000395371	0.00149531	-0.000681365	0.00184894	0.1	1.11797e-06	1.70929e-06	1565311
25.8	-0.000239941	0.00159741	-0.000483737	0.00208249	0.1	1.27586e-06	2.16839e-06	1569496
25.9	-7.90524e-05	0.00160479	-0.000269162	0.0021874	0.1	1.28768e-06	2.39237e-06	1578736
26	7.80025e-05	0.0015219	-5.05287e-05	0.0021644	0.1	1.15809e-06	2.3423e-06	1582815
26.1	0.000222623	0.00135801	0.000159708	0.00202133	0.1	9.22098e-07	2.04289e-06	1588402
26.2	0.000347346	0.00112647	0.000350202	0.00177238	0.1	6.3447e-07	1.57067e-06	1591302
26.3	0.000446208	0.000843723	0.000511297	0.00143694	0.1	3.55934e-07	1.0324e-06	1600932
26.4	0.000514999	0.000528232	0.000635479	0.00103823	0.1	1.39514e-07	5.38966e-07	1605137
26.5	0.000551409	0.000199353	0.000717687	0.000601845	0.1	1.98708e-08	1.81109e-07	1616343
26.6	0.000555061	-0.000123804	0.000755472	0.000154153	0.1	7.66376e-09	1.18815e-08	1623231
26.7	0.000527435	-0.000423432	0.000748999	-0.000279185	0.1	8.96472e-08	3.89721e-08	1630861
26.8	0.000471682	-0.000683954	0.000700902	-0.000674631	0.1	2.33896e-07	2.27563e-07	1636573
26.9	0.000392371	-0.000892785	0.000616014	-0.00101198	0.1	3.98532e-07	5.12051e-07	1639678
27	0.000295154	-0.00104088	0.000500979	-0.00127532	0.1	5.41718e-07	8.13219e-07	1649858
27.1	0.000186396	-0.00112307	0.000363788	-0.0014537	0.1	6.30642e-07	1.05662e-06	1652939
27.2	7.27818e-05	-0.00113813	0.000213265	-0.00154148	0.1	6.47666e-07	1.18809e-06	1655867
27.3	-3.90748e-05	-0.00108866	5.85255e-05	-0.00153842	0.1	5.92588e-07	1.18336e-06	1667636
27.4	-0.000142998	-0.000980747	-9.15461e-05	-0.00144933	0.1	4.80933e-07	1.05028e-06	1670702
27.5	-0.000233575	-0.000823442	-0.000228783	-0.00128364	0.1	3.39028e-07	8.23864e-07	1679629
27.6	-0.000306417	-0.000628088	-0.000346157	-0.00105455	0.1	1.97247e-07	5.56036e-07	1683329
27.7	-0.000358354	-0.000407584	-0.000438114	-0.000778152	0.1	8.30625e-08	3.0276e-07	1689008
27.8	-0.00038755	-0.000175573	-0.000500807	-0.00047236	0.1	1.54129e-08	1.11562e-07	1692044
27.9	-0.000393538	5.43594e-05	-0.000532228	-0.000155813	0.1	1.47747e-09	1.21388e-08	1702132
28	-0.000377175	0.000269439	-0.000532222	0.000153208	0.1	3.62987e-08	1.17363e-08	1705297
